idJob,idUser,HasCandidated,DateRecord,computeLifeTime,nbrFoisOccupe,nbrFoisPosteClic,nbrFoisPosteLike,nbrFoisPosteComment,nbrFoisPosteCandid,computedExpDiff,computeCorrespDipl,computeCorrespTags,computeCorrespLangs,PageSubscribed,TotBusPostsLikedByUser,TotBusPostsCommByUser,TotPageVisitsByUser,likes,saves,clicks,applications,comments,totLikes,totJobSaves,totJobClicks,totApplications,totComments,totFollowers,totBusPageVisits
126,4,0,2/1/2019,2,0,18,2,0,0,0.00070922,1,0,60,1,4,0,97,0.000473261,0,0.08045433,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
144,2503,0,2/1/2019,16,0,1,0,0,0,1,1,0,42,1,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
161,0,0,2/1/2019,4,0,0,0,0,0,-0.001851852,0,0,0,0,0,0,0,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
162,0,0,2/1/2019,3,0,0,0,0,0,-0.000694444,0,0,0,0,0,0,0,0,0,0.104105572,0,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
150,2505,0,2/1/2019,11,0,2,0,0,0,0.0625,0,0,0,0,0,0,1,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
148,2505,0,2/1/2019,15,0,2,0,0,0,-0.001131222,0,0,0,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
141,2505,0,2/1/2019,18,0,1,0,0,0,0.001798561,0,0,0,0,0,0,1,0,0,0.093681917,0.002723312,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
31,924,0,2/1/2019,28,0,3,0,0,0,0.01010101,1,0,40,1,0,0,31,0.002039429,0,0.420292318,0.01053705,0.003908906,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
110,1142,0,2/1/2019,6,0,12,0,0,0,0.027777778,0,0,0,0,0,0,26,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
127,2004,0,2/1/2019,2,0,2,0,0,0,-0.001960784,0,0,0,1,0,0,3,0.000243902,0,0.460487805,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
159,2508,0,2/1/2019,8,0,1,0,0,0,0.000285959,0,0,38,0,0,0,1,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
142,2508,0,2/1/2019,17,0,1,0,0,0,0.000486145,0,0,68,0,0,0,1,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
159,2277,0,2/1/2019,8,0,1,0,0,0,1,0,0,0,0,0,0,2,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
159,1,0,2/1/2019,8,0,12,0,0,0,0.000334113,2,0,60,1,0,1,58,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
42,1,0,2/1/2019,23,0,3,0,0,0,0.000334113,3,0,60,1,0,0,7,0,0,0.722222222,0,0,0,0,1,0,0,2.014925373,0.56302521
158,1,0,2/1/2019,9,0,11,0,0,0,0.000407664,3,0,60,1,0,0,45,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
161,1,0,2/1/2019,4,0,5,0,0,0,0.000407664,3,0,60,1,0,0,45,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
162,1,0,2/1/2019,3,0,7,0,0,0,0.000643915,2,0,60,0,0,0,62,0,0,0.104105572,0,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
128,2004,0,2/1/2019,2,0,2,0,0,0,-0.001960784,0,0,0,1,0,0,3,0.000350263,0,0.196497373,0.000700525,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
71,2512,0,2/1/2019,29,0,1,0,0,0,1,1,0,0,1,0,0,1,0.00040833,0,0.055532871,0.00204165,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
159,635,0,2/1/2019,8,0,1,0,0,0,0.002469136,2,2,54,1,0,0,6,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
158,1963,0,2/1/2019,9,0,2,0,0,0,-0.002087683,0,0,0,0,0,0,3,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
161,1963,0,2/1/2019,4,0,1,0,0,0,-0.002087683,0,0,0,0,0,0,3,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
159,1963,0,2/1/2019,8,0,2,0,0,0,0.016393443,0,0,0,0,0,0,2,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
116,1191,0,2/1/2019,30,0,1,0,0,0,0.00016952,1,0,47,0,0,0,1,0,0,0.111726685,0.002770083,0.001846722,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
154,1191,0,2/1/2019,10,0,1,0,0,0,0.000180538,1,0,47,0,0,0,2,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
162,1191,0,2/1/2019,3,0,1,0,0,0,0.000215564,0,0,47,0,0,0,2,0,0,0.104105572,0,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
149,1191,0,2/1/2019,10,0,1,0,0,0,0.000164501,1,0,72,0,0,0,2,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
148,1191,0,2/1/2019,15,0,1,0,0,0,0.000215564,0,0,47,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
159,1191,0,2/1/2019,8,0,1,0,0,0,0.000164501,1,0,47,0,0,0,2,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
144,2513,0,2/1/2019,16,0,3,0,0,0,0.1,0,0,0,1,0,0,4,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
148,2514,0,2/1/2019,15,1,1,0,0,0,-0.004975124,0,0,0,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
88,2514,0,2/1/2019,29,0,1,0,0,0,0.000944287,0,0,0,0,0,0,1,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
76,2514,0,2/1/2019,29,0,1,0,0,0,-0.004975124,0,0,0,0,0,0,1,0.001184133,0,0.066903493,0,0.000592066,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
93,4,0,2/1/2019,22,0,100,10,0,1,0.00070922,1,0,35,0,3,0,20,0.000424809,0,0.067969414,0.000424809,0.000424809,0.017199017,0,1,0.027027027,0.00982801,0.234042553,0.103524229
60,2515,0,2/1/2019,10,0,3,0,0,0,-0.002331002,0,0,0,0,0,0,2,0,0,0.063271605,0.003858025,0,0,0,1,0.03314121,0,0.405405405,0.096354167
3,2515,0,2/1/2019,20,0,3,0,0,0,0.009009009,0,0,0,0,0,0,1,0.002610966,0,0.119060052,0.001044386,0.000522193,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
61,2515,0,2/1/2019,9,0,3,0,0,0,-0.002331002,0,0,0,0,0,0,1,0,0,0.367256637,0.000402253,0.000402253,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
150,2516,0,2/1/2019,11,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
159,2517,0,2/1/2019,8,0,3,0,0,0,1,1,1,66,0,0,0,3,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
158,1341,0,2/1/2019,9,0,2,0,0,0,-0.001851852,1,0,49,0,0,0,2,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
120,2475,0,2/1/2019,2,1,6,0,0,1,0.000996016,1,0,41,0,0,0,2,0,0,0.039596273,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
126,2475,0,2/1/2019,2,0,1,0,0,0,0.009615385,1,3,66,0,0,0,2,0.000473261,0,0.08045433,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
91,2475,0,2/1/2019,28,1,6,0,0,1,0.000647668,2,3,41,0,0,0,1,0.000354484,0,0.058489897,0.001417937,0.000354484,0.006060606,0,1,0.024242424,0.006060606,0.434782609,0.122340426
159,2519,0,2/1/2019,8,0,1,0,0,0,1,1,0,0,0,0,0,1,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
31,621,0,2/1/2019,28,0,3,0,0,0,0.006666667,1,0,34,1,1,0,32,0.002039429,0,0.420292318,0.01053705,0.003908906,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
138,2521,0,2/1/2019,23,0,1,0,0,0,-0.005555556,1,0,0,0,0,0,1,0.000696864,0,0.112891986,0.000696864,0,0.00617284,0,1,0.00617284,0,0.235294118,0.094972067
161,2525,0,2/1/2019,4,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
149,2526,0,2/1/2019,10,0,1,0,0,0,1,1,0,0,0,0,0,2,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
159,2526,0,2/1/2019,8,0,1,0,0,0,1,1,0,0,0,0,0,2,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
158,2526,0,2/1/2019,9,0,1,0,0,0,-0.001851852,1,0,0,0,0,0,2,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
161,2526,0,2/1/2019,4,0,1,0,0,0,-0.001851852,1,0,0,0,0,0,2,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
159,1494,0,2/1/2019,8,0,1,0,0,0,0.002754821,0,0,0,0,0,0,1,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
90,2529,0,2/1/2019,29,0,3,0,0,0,0.001934236,1,0,29,0,0,0,6,0.000669792,0,0.137307435,0.001339585,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
88,2529,0,2/1/2019,29,0,3,0,0,0,0.001140251,1,0,54,0,0,0,6,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
2,2529,0,2/1/2019,20,0,2,0,0,0,0.000946074,1,0,29,0,0,0,2,0,0,0.075098814,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
145,1,0,2/1/2019,15,0,15,0,0,0,0.000334113,2,0,60,0,1,5,377,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
125,1,0,2/1/2019,2,0,194,0,1,0,0.000407664,2,0,60,1,0,0,173,0,0,0.050928382,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
144,1564,1,2/1/2019,16,0,7,0,0,1,0.000463392,1,3,56,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
149,1564,0,2/1/2019,10,0,3,0,0,1,0.000463392,1,2,86,0,0,0,3,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
31,1564,1,2/1/2019,28,1,2,0,0,1,0.000463392,1,2,41,0,0,0,2,0.002039429,0,0.420292318,0.01053705,0.003908906,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
90,1,0,2/1/2019,29,0,5,0,0,0,0.000407664,3,0,70,1,0,0,27,0.000669792,0,0.137307435,0.001339585,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
89,1,0,2/1/2019,29,0,11,0,0,0,0.000643915,2,0,90,1,0,0,27,0.00070028,0,0.153011204,0,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
88,1,0,2/1/2019,29,0,5,0,0,0,0.000355492,3,0,90,1,0,0,27,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
149,1610,0,2/1/2019,10,0,4,0,0,0,1,2,0,96,0,0,0,27,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
79,1610,0,2/1/2019,3,0,1,0,0,0,-0.000694444,2,1,66,0,0,0,27,0,0,0.073679538,0.000887705,0.000887705,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
151,2533,0,2/1/2019,11,0,1,0,0,0,0.045454545,0,1,0,0,0,0,1,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
159,2534,0,2/1/2019,8,0,1,0,0,0,0.00038625,0,0,0,0,0,0,4,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
149,635,0,2/1/2019,10,0,4,0,0,1,0.002469136,2,3,84,1,0,0,6,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
150,2534,0,2/1/2019,11,0,5,0,0,0,0.000488043,0,0,0,0,0,0,4,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
157,2534,0,2/1/2019,9,0,5,0,0,0,0.000488043,0,0,0,0,0,0,1,0,0,0.061462815,0.001229256,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
149,2534,0,2/1/2019,10,0,3,0,0,0,0.00038625,0,0,0,0,0,0,4,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
159,2536,0,2/1/2019,8,0,1,1,0,0,1,0,0,0,0,1,0,1,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
90,2536,0,2/1/2019,29,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0.000669792,0,0.137307435,0.001339585,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
131,2536,0,2/1/2019,28,0,1,0,0,0,1,0,0,0,0,0,0,1,0.000807103,0,0.077078289,0.000403551,0,0.009836066,0,1,0.013114754,0,0.470588235,0.100591716
46,1610,0,2/1/2019,25,0,4,0,0,0,1,2,0,96,0,0,0,27,0.001029336,0,0.17858981,0.003345342,0.00128667,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
164,4,0,2/1/2019,1,0,8,0,0,0,0.000350877,1,0,40,0,0,0,12,0,0,0.107692308,0,0,0,0,1,0.03314121,0,0.405405405,0.096354167
136,358,0,2/1/2019,23,0,2,0,0,0,0.00212766,3,1,40,1,0,0,2,0.000412541,0,0.150990099,0.004950495,0.000825083,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
151,2546,0,2/1/2019,11,0,1,0,0,0,0.001108647,0,0,28,0,0,0,1,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
164,2546,0,2/1/2019,1,0,3,0,0,0,0.001108647,0,0,28,0,0,0,1,0,0,0.107692308,0,0,0,0,1,0.03314121,0,0.405405405,0.096354167
147,2546,0,2/1/2019,15,0,3,0,0,0,0.001108647,0,0,28,0,0,0,2,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
145,2546,0,2/1/2019,15,0,1,0,0,0,0.001108647,0,0,28,0,0,0,1,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
142,2546,0,2/1/2019,17,0,1,0,0,0,-0.001858736,0,0,48,0,0,0,1,0.00062422,0,0.101123596,0,0,0.00621118,0,1,0,0,0.4,0.085227273
149,2549,0,2/1/2019,10,0,1,0,0,0,0.002057613,0,0,89,0,0,0,1,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
145,2549,0,2/1/2019,15,0,4,0,0,0,0.002057613,0,0,59,0,0,0,3,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
52,2549,0,2/1/2019,29,0,4,0,0,0,-0.018518519,0,0,39,0,0,0,1,0.000974659,0,0.22417154,0.003898635,0.000974659,0.004347826,0,1,0.017391304,0.004347826,1.71875,0.122137405
164,0,0,2/1/2019,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.107692308,0,0,0,0,1,0.03314121,0,0.405405405,0.096354167
161,1704,0,2/1/2019,4,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
52,2553,0,2/1/2019,29,0,4,0,0,0,-0.001851852,0,0,0,0,0,0,4,0.000974659,0,0.22417154,0.003898635,0.000974659,0.004347826,0,1,0.017391304,0.004347826,1.71875,0.122137405
88,2553,0,2/1/2019,29,0,1,0,0,0,-0.005555556,0,0,0,0,0,0,1,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
129,2553,0,2/1/2019,2,0,1,0,0,0,-0.001851852,0,0,0,0,0,0,1,0,0,0.042714571,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
116,2553,0,2/1/2019,30,0,2,0,0,0,-0.005555556,0,0,0,0,0,0,2,0,0,0.111726685,0.002770083,0.001846722,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
148,2554,0,2/1/2019,15,0,1,0,0,0,0.000389257,2,6,42,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
144,1663,1,2/1/2019,16,1,22,0,0,8,0.000807103,1,0,36,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
161,1142,0,2/1/2019,4,0,8,0,0,0,-0.001984127,0,0,0,0,0,0,33,0,0,0.12066365,0,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
164,1142,0,2/1/2019,1,0,15,0,0,0,0.027777778,0,0,0,0,0,0,30,0,0,0.107692308,0,0,0,0,1,0.03314121,0,0.405405405,0.096354167
141,1142,0,2/1/2019,18,0,2,0,0,0,0.027777778,0,0,0,0,0,0,26,0,0,0.093681917,0.002723312,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
88,635,0,2/1/2019,29,0,1,0,0,0,0.004444444,2,0,84,1,0,0,1,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
129,635,0,2/1/2019,2,0,1,0,0,0,-0.007407407,1,0,54,1,2,0,4,0,0,0.042714571,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
126,635,0,2/1/2019,2,0,1,1,0,0,-0.000966184,2,5,54,1,2,0,4,0.000473261,0,0.08045433,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
162,1142,0,2/1/2019,3,0,4,0,0,0,-0.000712251,0,0,0,0,0,0,25,0,0,0.104105572,0,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
126,2563,0,2/1/2019,2,0,1,0,0,0,-0.001054852,0,0,0,1,0,0,2,0.000473261,0,0.08045433,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
125,2563,0,2/1/2019,2,0,1,0,0,0,-0.020833333,0,0,0,1,0,0,2,0,0,0.050928382,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
159,2562,0,2/1/2019,8,0,1,0,0,0,0.045454545,0,0,0,0,0,0,2,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
149,2562,0,2/1/2019,10,0,1,0,0,0,0.045454545,0,0,0,0,0,0,2,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
158,635,1,2/1/2019,9,0,3,0,0,1,-0.007407407,2,6,54,0,0,0,4,0,0,0.08726838,0.001793186,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
90,2564,0,2/1/2019,29,0,2,0,0,0,0.00456621,1,0,33,0,0,0,2,0.000669792,0,0.137307435,0.001339585,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
150,635,0,2/1/2019,11,2,6,1,0,0,-0.007407407,1,0,14,0,0,0,2,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
154,2561,1,2/1/2019,10,0,3,0,0,1,0.000298507,1,0,56,0,0,0,3,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
148,2561,0,2/1/2019,15,0,7,0,0,1,0.000408163,0,0,56,0,0,0,2,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
56,2561,0,2/1/2019,12,0,7,0,0,1,0.000408163,0,0,56,0,0,0,1,0.000552181,0,0.175593595,0.000552181,0.000552181,0.004424779,0,1,0.015486726,0.002212389,0.448275862,0.06029106
144,2561,1,2/1/2019,16,0,7,0,0,1,0.000257069,1,0,56,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
119,2561,0,2/1/2019,2,0,7,0,0,1,0.000298507,0,0,41,0,0,0,3,0,0,0.090981013,0.001582278,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
149,2566,0,2/1/2019,10,0,1,0,0,0,0.012195122,0,0,0,0,0,0,1,0.000516262,0,0.074341766,0.000516262,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
68,2561,0,2/1/2019,9,0,7,0,0,1,0.000298507,2,0,56,0,0,0,3,0,0,0.272338911,0.00249199,0.000355999,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
88,2559,0,2/1/2019,29,0,2,0,0,0,0.000947867,2,0,66,0,0,0,3,0.000377358,0,0.136226415,0.002264151,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
52,2559,0,2/1/2019,29,1,3,0,0,0,0.001438849,1,0,26,0,0,0,1,0.000974659,0,0.22417154,0.003898635,0.000974659,0.004347826,0,1,0.017391304,0.004347826,1.71875,0.122137405
110,4,0,2/1/2019,6,0,8,1,0,0,0.000350877,1,0,60,1,6,0,68,0.000543774,0,0.171832518,0.00435019,0,0.005074786,0,1,0.022702991,0.005876068,0.269360269,0.136929461
154,2570,0,2/1/2019,10,0,1,0,0,0,0.000865052,1,0,60,0,0,0,1,0.00054615,0,0.083560896,0.001092299,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
144,2570,0,2/1/2019,16,1,1,0,0,0,0.000589623,1,0,60,1,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
2,2559,0,2/1/2019,20,1,3,0,0,0,0.000809717,0,0,26,0,0,0,2,0,0,0.075098814,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
90,2559,1,2/1/2019,29,0,1,0,0,1,0.001438849,1,0,56,0,0,0,3,0.000669792,0,0.137307435,0.001339585,0,0.004135649,0,0.99917287,0.008271299,0,0.323529412,0.053291536
145,2559,0,2/1/2019,15,1,3,0,0,0,0.000809717,1,0,36,0,0,0,2,0.000665336,0,0.091151031,0,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
81,2559,0,2/1/2019,29,0,1,0,0,0,0.001438849,2,0,56,0,0,0,1,0.000939408,0,0.032879286,0,0,0.028776978,0,1,0,0,0.619047619,0.13125
148,2572,0,2/1/2019,15,0,1,0,0,0,-0.000694444,0,0,0,0,0,0,1,0.001073537,0,0.096081589,0.000536769,0,0.011173184,0,1,0.005586592,0,0.4,0.052910053
159,2573,0,2/1/2019,8,0,1,0,0,0,1,1,2,0,0,0,0,1,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
143,2573,0,2/1/2019,17,0,1,0,0,0,-0.000694444,1,0,0,0,0,0,1,0.000597372,0,0.089605735,0.000597372,0,0.005163511,0,0.99827883,0.008605852,0,0.197183099,0.10906298
157,635,0,2/1/2019,9,2,6,1,0,0,-0.007407407,2,5,54,0,0,0,4,0,0,0.061462815,0.001229256,0,0.004405286,0,1,0.015418502,0.002202643,0.095238095,0.122093023
116,2576,0,2/1/2019,30,0,1,0,0,0,-0.005555556,0,0,0,0,0,0,2,0,0,0.111726685,0.002770083,0.001846722,0.003527337,0,0.998236332,0.008818342,0.003527337,0.296296296,0.087096774
52,2579,0,2/1/2019,29,0,2,0,0,0,-0.001851852,0,0,0,0,0,0,2,0.000974659,0,0.22417154,0.003898635,0.000974659,0.004347826,0,1,0.017391304,0.004347826,1.71875,0.122137405
117,1809,0,2/1/2019,2,0,1,0,0,0,0.001061571,0,0,0,1,0,0,1,0,0,0.048415493,0,0,0.001042391,0,1,0.004951355,0.000347464,0.268722467,0.037944003
151,2590,0,2/1/2019,11,0,2,0,0,0,0.006711409,0,0,0,0,0,0,2,0.000520833,0,0.084895833,0.0015625,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
150,2590,0,2/1/2019,11,0,3,0,0,0,-0.002557545,0,0,0,0,0,0,2,0.000542005,0,0.07696477,0,0,0.007042254,0,0.992957746,0,0,0.277777778,0.113207547
144,2590,0,2/1/2019,16,0,3,0,0,0,0.006711409,0,0,0,0,0,0,1,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
159,2592,1,2/1/2019,8,0,3,0,0,1,1,2,1,60,0,0,0,3,0.000656599,0,0.112934997,0.003282994,0,0.004899559,0,0.999510044,0.020578148,0.005389515,0.172307692,0.137420719
144,2592,0,2/1/2019,16,0,1,0,0,0,1,2,0,60,0,0,0,2,0.000588235,0,0.174117647,0.005294118,0,0.003378378,0,1,0.030405405,0,1.27027027,0.111111111
147,1841,0,2/1/2019,15,0,3,0,0,0,0.000278319,1,0,58,0,0,0,2,0,0,0.105993066,0.002476474,0,0.004283674,0,1,0.020466445,0.004759638,0.393548387,0.068705674
139,1841,0,2/1/2019,20,1,2,0,1,0,0.000278319,1,0,48,0,0,0,1,0.001395349,0,0.119534884,0.003255814,0,0.005995415,0,0.999823664,0.019573268,0.006348087,0.281144781,0.094888179
